LH1,MO17,PHG35,PHG47,PHJ40,LH123HT,LH82,PH207,PHG39,PHG84,PHZ51,bin,mean
74.8959,70.756,72.1429,26.8879,65.0981,67.937,72.8669,61.4511,46.8919,63.587,67.906,5_227,62.7655181818182
83.8833,102.801,109.89804,113.6344,66.5758,99.495,107.21504,83.6477,90.6459,101.0044,100.3266,5_228,96.2842890909091
80.5291,81.6134,62.4477,46.105,54.6836,81.4594,46.6952,61.9911,35.028,44.2078,42.9128,5_229,57.9702818181818
129.4255,195.8826,142.01595,166.1784,188.70895,191.4866,158.79065,0,193.18505,210.35215,209.15615,5_230,162.289272727273
37.2895,48.2957,70.3166,40.967,65.538,48.926,68.7865,17.231,83.653,26.348,27.058,5_231,48.5826636363636
0,26.565,38.848,28.669,34.1678,27.598,31.6088,18.074,25.919,40.465,37.421,5_232,28.1214181818182
5.542,0.847,101.5123,69.9211,12.8596,0.847,6.837,7.6442,54.7189,110.4807,111.8847,5_233,43.9176818181818
1.12,17.921,42.3723,33.336,57.6365,20.017,56.9075,46.203,56.621,0,0,5_234,30.1940272727273
0,16.229,16.9139,17.43,0,15.578,17.9189,9.709,14.554,0,0,5_235,9.84843636363636
0,25.0998,32.281,21.3778,0,23.162,35.237,0,22.7518,0,0,5_236,14.5372181818182
0,22.4989,19.4889,0,14.4709,20.0839,17.0259,12.6049,22.4989,0,0,5_237,11.6974818181818
0,12.5879,10.574,1.781,0,9.751,7.679,0.809,7.357,0,0,5_238,4.59444545454545
0,27.953,0,33.8652,29.358,32.3512,33.3003,31.3273,0,17.8343,26.711,6_1,21.1545727272727
0,17.6064,0,26.687,78.2702,22.207,87.31274,84.8825,0,93.53354,18.7724,6_2,39.0247072727273
0,70.0605,0,115.0637,134.9596,107.7137,144.1345,132.6576,0,117.3734,84.4848,6_3,82.4043454545454
0,92.7283,0,94.1553,59.6212,87.2113,88.251,81.457,0,84.2899,51.7821,6_4,58.1360090909091
0,31.5795,0,52.67356,60.4155,47.66156,61.3495,63.7675,0,52.74656,28.672,6_5,36.2605163636364
2.842,3.621,0,7.0531,11.889,2.8141,16.347,17.245,0,8.57,1.637,6_6,6.54710909090909
0,13.792,0,5.663,69.258,0,57.009,49.148,0,69.712,20.121,6_7,25.8820909090909
0,13.696,0,19.838,10.5596,0,14.784,16.594,0,10.849,4.047,6_8,8.21523636363636
0,14.436,0,0,19.639,0,17.322,14.761,0,14.963,11.848,6_9,8.45172727272727
0,43.3571,0,20.545,30.47,0,53.1794,50.8071,0,18.519,19.913,6_10,21.5264181818182
0,35.8015,29.653,60.1675,66.5818,0,62.9475,32.0875,0,58.0225,63.0985,6_11,37.1236181818182
0,41.4799,54.6122,65.2589,52.7302,0,57.9922,53.4962,0,66.159,54.7252,6_12,40.5867090909091
0,25.1328,25.1029,23.321,20.575,0,24.6638,25.1029,0,24.299,21.8078,6_13,17.2732
0,40.333,59.4687,65.44,57.961,0,47.1034,45.5694,0,56.9651,52.907,6_14,38.7043272727273
0,83.116,72.0574,53.2427,87.5276,0,89.6228,77.9308,0,68.8288,85.2424,6_15,56.1425909090909
0,35.8004,21.6572,13.3642,33.9774,0,8.0223,15.8443,0,36.9264,40.0484,6_16,18.6946
0.875,230.3326,204.8838,189.1504,204.1019,0.875,184.738,192.746,0.875,245.8075,267.3837,6_17,156.524445454545
0,84.714,63.291,44.146,63.967,0,78.27752,66.8716,0,82.154,88.32,6_18,51.9764654545455
45.97974,64.09174,0,59.23574,73.86254,0,49.90644,77.49504,1.36,54.93364,93.52654,6_19,47.3083109090909
47.8787,40.9634,27.3988,54.2793,52.3632,0,8.8205,5.5045,2.92,62.6148,7.205,6_20,28.1771090909091
67.4413,33.8864,72.1006,70.3066,34.8524,0,66.9416,73.4336,0,55.8699,69.1813,6_21,49.4557909090909
147.9373,152.9403,148.3132,125.2012,39.0712,0.71,141.5467,141.2844,0,155.5832,148.0193,6_22,109.146072727273
143.5552,113.81,164.3139,165.9447,177.5328,0.173,186.1414,178.5194,0,157.4051,143.7669,6_23,130.105672727273
1553.8855,1386.39536,1645.90913,1541.84612,1058.80848,162.2846,1427.54295,1401.65105,979.23352,1680.43133,1542.1435,6_24,1307.28468545455
524.94122,248.2638,535.74806,451.268,593.71432,340.82586,490.00605,421.92749,458.2008,549.71715,467.00446,6_25,461.965200909091
63.99996,49.2214,38.3074,14.4394,45.8142,13.5054,62.77896,32.6782,5.578,74.54596,15.8124,6_26,37.8801163636364
60.0789,86.1352,104.1076,86.4643,105.7568,88.8138,82.712,76.786,30.482,82.7011,88.2262,6_27,81.1149
12.766,17.983,18.792,19.213,64.6208,18.281,30.256,48.746,29.725,68.2798,18.281,6_28,31.5403272727273
0,42.6236,24.0876,27.6356,81.3631,23.0326,22.0146,24.306,31.8622,79.2071,27.2146,6_29,34.8497272727273
0,79.0157,76.3166,43.8357,65.9173,43.6787,51.1243,73.0766,89.5023,60.8354,50.2617,6_30,57.5967545454545
0,103.0282,84.1882,87.5965,79.3191,82.7195,85.0035,83.369,86.915,12.4325,85.1335,6_31,71.7913636363636
0,61.6667,40.2603,106.41146,105.8841,95.75326,79.1455,94.7541,92.5107,103.7929,103.62346,6_32,80.34568
0,153.3681,121.1386,88.3397,106.9172,86.9907,74.0863,101.2048,87.5266,133.2316,112.9977,6_33,96.8910272727273
0,84.9248,112.7093,107.52,81.8855,105.026,68.3371,102.272,88.6425,81.3116,113.5883,6_34,86.0197363636364
0,36.558,38.53,37.504,34.939,36.387,12.649,24.567,28.218,30.202,29.488,6_35,28.0947272727273
0,312.38336,303.83886,176.45446,163.6734,175.25336,245.3564,317.69756,220.2765,370.31616,260.0819,6_36,231.393814545455
0,62.5101,37.2294,0,57.9529,0,36.6605,35.3395,65.4344,59.0064,43.4396,6_37,36.1429818181818
0,30.5652,20.0152,0,16.1022,0,0,0,22.9832,22.1302,12.45,6_38,11.2950909090909
0,65.7909,0,0,0,0,0,0,0,33.1266,69.3539,6_39,15.2974
0,24.9596,0,0,14.7806,0,0,0,0,7.2456,20.6416,6_40,6.14794545454545
0,2.162,0,0,6.801,0,0,0,0,4.33,2.162,6_41,1.405
0,80.4094,71.8456,0,83.32389,0,94.1956,90.3386,100.5486,70.184,53.4706,6_42,58.5742081818182
0,30.735,23.6975,18.098,21.9513,19.058,40.039,29.522,38.6879,36.884,3.154,6_43,23.8024272727273
1.263,54.524,41.626,33.78,46.93,32.938,45.791,47.512,43.18,51.854,42.843,6_44,40.2037272727273
15.943,69.17376,75.70506,0.842,59.2117,0,66.0804,64.8054,59.52776,73.1364,32.8654,6_45,47.0264436363636
164.9198,231.7301,196.7565,154.9645,218.9138,141.4985,190.6738,191.7808,198.865,248.3483,259.6581,6_46,199.828109090909
23.27,20.174,18.254,9.294,13.134,9.294,21.1336,19.946,15.75,24.722,9.35,6_47,16.7565090909091
15.2545,5.403,22.6,0,3.426,0,22.6,21.758,19.899,21.758,11.6315,6_48,13.1209090909091
27.4548,24.1588,38.9082,0,31.3261,0,38.9082,36.6282,39.6241,25.2211,27.8797,6_49,26.3735636363636
20.7394,13.16,56.1471,0,16.3442,0,61.4977,60.1571,59.8643,14.2742,8.096,6_50,28.2072727272727
5.442,5.267,34.274,12.125,30.8971,8.324,36.638,37.526,31.252,35.5571,11.135,6_51,22.5852
29.864,14.776,3.578,31.466,0,25.585,0,0,28.797,26.681,3.386,6_52,14.9211818181818
43.3923,11.222,17.0712,36.3873,26.013,29.656,26.421,21.155,42.1243,32.9863,11.168,6_53,27.0542181818182
7.5239,29.69539,14.64839,31.7399,28.66409,29.8008,26.4046,26.81509,7.5239,10.21109,17.59349,6_54,20.9655127272727
0,23.503,20.707,21.4719,32.2149,20.021,31.7009,25.0869,0.847,26.408,23.929,6_55,20.5354181818182
44.988,28.136,54.1033,71.2478,46.0978,77.6058,59.83579,61.24879,52.86,31.553,4.54,6_56,48.3832981818182
23.9695,13.6672,24.5619,22.2185,19.5809,21.8115,21.0155,20.7555,22.3085,14.504,19.3769,6_57,20.3427181818182
8.014,33.79178,30.37878,24.02012,29.22378,23.1672,29.81458,36.78778,7.167,26.27678,34.80878,6_58,25.7682345454545
31.2673,22.021,12.882,38.2904,21.8571,38.2904,9.041,31.5853,30.0043,25.7934,35.1684,6_59,26.9273272727273
36.729,36.308,6.429,58.919,60.887,51.566,34.387,23.685,34.98,31.719,65.492,6_60,40.1000909090909
18.078,399.06574,237.29584,399.44393,420.47674,363.70583,337.54754,358.69714,19.435,292.83123,355.79293,6_61,291.124538181818
0,84.6866,68.0789,73.747,81.6665,67.668,48.4994,71.9818,0,81.1464,44.9322,6_62,56.5824363636364
0,23.8185,16.445,22.9895,32.79487,23.8365,53.2565,46.488,0,33.55687,23.017,6_63,25.10934
0,79.0376,65.8966,88.7248,58.7551,69.3726,31.3155,76.2201,0,78.0856,34.5221,6_64,52.9027272727273
0.792,238.385,105.3356,220.1323,206.6441,108.0686,139.4741,79.993,0,253.9049,128.4747,6_65,134.654936363636
0,128.588,143.0018,95.2073,101.6019,79.7741,62.771,0,0,98.497,97.8394,6_66,73.3891363636364
0,45.712,34.249,54.619,0,47.503,49.669,0,0,29.763,34.105,6_67,26.8745454545455
0,11.671,16.739,13.031,0,30.927,16.248,0,0,52.903,68.786,6_68,19.1186363636364
0,25.8993,21.3203,21.2193,0,47.7587,10.7403,0,0,25.5873,52.4162,6_69,18.6310363636364
0,4.91,7.143,6.053,0,7.986,6.4,0,0,3.32,10.176,6_70,4.18072727272727
0,0,3.786,3.786,0,1.36,0,0,0,0,2.13,6_71,1.00563636363636
0,1.16,24.124,23.598,0,1.581,1.581,0,0,18.253,3.185,6_72,6.68018181818182
0,326.5677,224.7691,358.0988,44.145,275.4639,258.5311,109.7466,237.358,340.4372,339.7191,6_73,228.6215
0,99.7792,80.1682,102.51792,88.91752,97.32052,91.5531,88.0361,95.27202,95.5373,87.86992,6_74,84.2701636363636
65.8433,260.1568,276.5189,323.5504,338.853,300.101,310.7346,141.5691,295.6553,294.5515,173.9271,6_75,252.860090909091
214.20628,589.6906,390.5701,527.9395,609.8929,413.30988,430.83296,512.4645,433.8745,460.9733,511.3595,6_76,463.192183636364
317.8679,209.2281,293.8767,288.0929,322.258,284.7737,344.1989,280.9183,347.4226,426.7618,324.7782,6_77,312.743372727273
91.842,73.0339,79.762,80.8422,87.4592,53.7819,37.1689,73.2852,90.5381,94.164,99.248,6_78,78.2841272727273
91.29246,157.2972,162.4246,99.68246,146.6793,136.0693,95.60246,99.20846,158.8546,159.9642,46.07,6_79,123.013185454545
59.5431,23.411,22.755,83.5243,25.176,20.542,51.5716,75.8183,51.5136,21.719,25.427,6_80,41.9091727272727
65.2107,71.504,46.767,60.928,74.23,42.0179,55.9409,50.769,50.2367,47.2519,61.8,6_81,56.9687363636364
16.439,101.672,0,92.758,109.8,0,49.057,86.602,17.529,70.289,60.316,6_82,54.9510909090909
41.7725,147.2404,39.7135,71.0243,143.6502,57.7605,109.94546,70.8303,0,147.38426,128.2393,6_83,87.0509745454546
16.9562,137.3203,16.8336,141.1367,17.067,175.9068,172.1974,134.2287,23.915,127.0755,169.459,6_84,102.917836363636
46.8418,32.0839,40.8403,34.1732,29.6037,34.1732,48.63,31.3132,32.1937,53.0908,64.0267,6_85,40.6336818181818
15.944,52.743,64.35,99.363,0,91.922,53.201,82.983,0,31.248,68.023,6_86,50.8888181818182
1.932,2.583,3.537,4.561,0.732,5.02,15.065,4.561,0.732,0,14.756,6_87,4.86172727272727
62.0383,46.61867,55.90787,76.6653,78.9603,72.0813,51.7801,70.6003,78.2553,57.1803,21.2541,6_88,61.0310763636364
32.596,20.777,25.19,29.642,51.973,30.565,33.105,30.376,28.616,46.16,22.451,6_89,31.9500909090909
20.6883,4.112,5.1343,64.1817,60.2033,56.3146,67.7227,60.5184,59.7626,65.9617,27.9713,6_90,44.7791727272727
13.765,34.0671,17.939,37.6481,34.229,31.547,36.4571,34.9791,35.259,42.1861,32.629,6_91,31.8823181818182
19.7813,7.964,11.463,19.7813,20.5983,20.1773,18.2073,16.9073,18.2853,18.6213,17.5803,6_92,17.2151545454545
34.7229,37.6109,34.4889,18.341,41.871,41.8629,36.8019,17.181,42.6719,17.602,34.9099,6_93,32.5513
29.355,133.3566,74.6476,84.4046,133.9081,122.3911,57.11,150.6309,127.6351,75.145,76.7916,6_94,96.8523272727273
21.5229,46.5637,55.473,50.2187,35.899,32.216,33.2192,46.067,33.126,8.5372,40.8852,6_95,36.7025363636364
3.814,18.6243,7.375,11.583,10.4606,10.2186,19.5373,4.904,9.1926,0,0,6_96,8.70085454545455
22.967,25.079,8.483,25.266,0.278,0.278,0.278,1.087,0.278,0,0,6_97,7.63581818181818
45.5231,61.8699,53.2995,53.3512,28.0906,25.2806,6.323,62.3276,26.3496,0,0,6_98,32.9468272727273
39.7475,36.2284,45.7304,37.1145,22.2184,20.1174,53.4254,38.8259,21.4094,27.072,42.4214,6_99,34.9373363636364
30.2648,29.1863,11.166,34.1988,30.2648,29.1248,16.928,21.447,29.1148,29.5218,19.033,6_100,25.4772818181818
11.653,18.706,16.768,14.446,19.606,18.966,15.077,17.557,17.724,19.007,19.544,6_101,17.1867272727273
42.8893,81.71932,57.79292,25.784,32.3008,29.9698,53.75692,82.33172,35.9858,36.7822,58.5559,6_102,48.8971527272727
43.2581,55.5863,33.8781,49.90294,72.9422,71.6951,54.63294,73.6982,70.7932,76.6802,59.3792,6_103,60.2224072727273
0,14.101,4.422,8.349,20.6656,17.7236,19.7486,3.473,20.6656,20.3876,21.0866,6_104,13.6929636363636
0,17.4631,17.5611,17.7741,20.4161,21.3451,38.143,19.1971,22.2161,31.966,21.9731,6_105,20.7322545454545
75.7493,63.157,57.8013,66.3556,79.9923,76.2593,87.2469,64.5452,74.4753,88.8206,15.949,6_106,68.2138
46.0984,34.9554,46.6727,51.0614,78.4557,65.5534,60.3647,21.257,76.3763,63.1227,63.3135,6_107,55.2028363636364
80.0622,85.4606,90.0113,107.476,104.4799,111.0749,145.2768,35.659,104.4749,145.0466,76.9652,6_108,98.7261272727273
13.1234,46.42774,29.946,21.408,51.571,50.73334,51.571,14.2784,48.834,50.06,39.555,6_109,37.9552618181818
104.6763,87.8491,85.8361,135.05152,79.4238,96.66222,68.4542,113.7214,73.2878,75.0907,60.4164,6_110,89.1335945454545
136.5419,149.1375,107.7286,140.4248,140.4652,118.979,128.842,122.953,136.5552,146.137,145.7692,6_111,133.957581818182
41.6168,29.4765,42.7768,38.329,42.3709,27.342,39.992,34.5856,41.7079,48.4179,24.8419,6_112,37.4052090909091
37.0897,45.6011,37.0897,40.267,40.2108,48.1957,48.9746,21.0506,37.8078,37.1598,30.66,6_113,38.5551636363636
16.0896,63.8729,13.226,39.465,70.2267,50.4206,50.0866,46.5649,68.7767,59.1997,45.017,6_114,47.5405181818182
0,32.09,0,26.57554,28.1921,50.4101,35.7189,46.9173,33.0031,6.803,54.5561,6_115,28.5696490909091
47.603,43.3102,48.781,67.2795,0,47.8525,66.1365,61.5922,0,61.7775,24.9967,6_116,42.6662818181818
3.129,6.663,2.708,10.714,0,3.211,9.189,7.05,0,4.251,6.745,6_117,4.87818181818182
41.9027,33.124,42.4773,52.2471,0,51.2381,36.4297,58.4786,0,8.12,19.7305,6_118,31.2498181818182
46.886,13.8454,44.098,72.8716,0,70.4636,46.983,5.85,0,3.1524,2.01,6_119,27.8327272727273
79.8488,24.812,82.4408,58.6713,0,50.4413,78.0906,31.7073,0,32.4063,32.8273,6_120,42.8405181818182
101.6657,84.2427,98.6997,95.0487,0,95.7077,96.2937,94.3407,0,67.3962,97.5617,6_121,75.5415272727273
62.9245,29.019,66.9205,54.875,20.226,56.6845,59.8165,56.7585,17.946,30.456,61.3085,6_122,46.9940909090909
24.4524,20.4864,24.0314,13.104,14.5204,13.8774,20.3134,14.102,13.2042,21.0834,11.9162,6_123,17.3719272727273
74.56,53.341,72.579,84.115,17.927,55.2297,66.511,60.172,15.207,48.2157,66.637,6_124,55.8631272727273
86.8356,84.1273,98.0144,54.5371,0,106.495,99.9574,101.6631,0,52.0856,70.1557,6_125,68.5337454545455
157.839,113.7523,144.5798,119.4576,31.0085,125.507,171.1788,125.534,31.2865,183.5703,136.716,6_126,121.857254545455
73.93874,52.9649,71.5059,69.41764,35.3475,77.12454,66.48124,48.31514,30.83,73.4753,69.2738,6_127,60.7886090909091
142.48396,111.04056,89.6632,90.064,58.9786,90.157,128.81696,76.50736,62.1366,136.38236,135.56216,6_128,101.98116
19.4105,21.2745,19.867,21.963,27.925,18.072,17.7265,22.214,23.905,21.3725,21.3725,6_129,21.3729545454545
49.38174,50.80254,47.58054,27.3948,0.421,32.6048,49.47474,19.15554,0.842,52.66554,52.27454,6_130,34.7816163636364
59.6388,19.9378,55.7358,24.3266,25.886,23.9056,59.2878,15.4268,27.203,45.8996,43.4166,6_131,36.4240363636364
69.7648,30.7198,62.7808,59.09174,67.38894,54.79674,67.36154,46.81674,68.80344,35.9937,34.8737,6_132,54.3992672727273
51.8039,40.618,49.7558,51.1349,55.6909,47.4319,44.3029,34.772,54.4229,49.9638,49.5828,6_133,48.1345272727273
39.051,27.444,42.725,60.151,30.4,52.654,39.258,21.747,27.752,43.885,46.425,6_134,39.2265454545455
9.2927,35.3719,24.2738,32.9189,40.3262,25.9789,7.9454,19.6181,40.9002,22.7134,22.3634,6_135,25.6093545454545
19.962,57.68236,53.6776,48.4056,72.99036,38.7396,47.40836,0.421,68.30336,84.87136,81.90436,6_136,52.2150872727273
17.332,13.752,15.015,13.4545,19.7085,13.2965,13.053,15.448,19.7085,20.5175,20.0965,6_137,16.4892727272727
39.1697,32.0837,35.1751,32.2406,49.0646,32.6286,30.7916,40.1697,47.7106,48.8946,49.2216,6_138,39.7409454545455
16.1492,37.4302,11.8952,12.8192,15.8162,12.1822,11.5672,13.5982,14.3962,40.9474,41.7414,6_139,20.7766
11.85274,43.02234,45.43574,50.32054,33.73374,44.97254,62.47634,25.10874,32.78174,47.3642,43.4472,6_140,40.0468963636364
15.781,57.8156,19.325,16.4122,18.45,15.5652,26.1902,72.2591,17.203,92.3041,89.9471,6_141,40.1138636363636
5.95,6.371,17.3108,9.748,7.079,9.748,13.6998,5.281,7.079,7.314,7.314,6_142,8.8086
24.758,27.164,27.592,13.189,26.269,16.394,28.536,28.294,23.988,25.208,25.208,6_143,24.2363636363636
27.4334,32.4924,35.594,40.5294,53.6109,40.9504,10.859,30.661,48.4369,55.7819,50.1609,6_144,38.7736545454545
11.7101,11.998,12.454,18.9971,16.198,16.6851,8.6311,8.233,16.586,28.3901,29.7781,6_145,16.3327818181818
41.1765,41.1765,0,41.166,39.2885,39.234,39.0355,0,35.8745,40.624,40.624,6_146,32.5635909090909
12.7315,12.0705,0,13.8515,26.4045,13.8515,9.497,0,25.9835,3.745,4.166,6_147,11.1182727272727
26.704,25.584,0.138,25.752,11.885,25.37,9.923,0,11.885,10.572,9.502,6_148,14.3013636363636
14.3938,19.5568,14.8868,20.4618,28.2228,18.4168,4.774,0,24.6048,17.4058,17.4058,6_149,16.3753818181818
2.002,10.062,3.866,8.773,7.931,9.615,0.932,1.353,7.931,7.379,5.099,6_150,5.90390909090909
15.021,32.972,16.462,39.097,50.809,36.216,15.811,52.795,53.122,72.387,71.78,6_151,41.4974545454545
0,21.3361,0,45.4701,33.2197,47.7511,0,48.4631,29.8007,40.9671,41.3881,6_152,28.036
0,55.22846,0,57.338,14.077,56.083,51.24546,55.9259,13.656,55.50646,53.65646,6_153,37.5197036363636
5.691,44.7593,6.112,44.7323,41.4513,38.493,40.1543,17.022,38.5773,27.1703,23.5303,6_154,29.7902818181818
6.166,3.122,6.166,3.122,3.543,1.263,2.701,1.263,3.122,3.543,1.263,6_155,3.20672727272727
26.7619,26.2129,27.8519,20.4638,39.9999,41.4079,27.9119,15.858,41.2649,18.4379,17.5619,6_156,27.6120818181818
31.2202,22.143,30.5252,27.661,56.269,44.688,16.887,39.89,52.901,54.5285,53.1215,6_157,39.0758545454545
34.5912,39.4571,34.1702,28.8848,42.7181,42.6181,1.19,23.1116,42.0191,39.7371,37.5851,6_158,33.2802181818182
48.7295,28.9865,47.9805,51.4958,38.18,36.0195,26.8696,34.16,38.749,36.5966,36.5966,6_159,38.5785090909091
16.0172,23.846,16.2782,32.5442,42.3902,40.3032,9.172,19.6722,39.0052,0.421,0.421,6_160,21.8245818181818
14.9171,23.805,15.1371,24.579,31.7811,29.4091,22.533,8.829,31.2501,0,0,6_161,18.3855
101.5768,73.0378,100.6218,70.3146,70.9296,71.2627,64.4387,62.8747,71.7386,15.2909,15.2909,6_162,65.2161
59.8751,37.1389,53.0061,11.31,61.3353,61.6847,56.8813,50.0132,64.9058,55.5862,54.9227,6_163,51.5144818181818
66.0091,20.264,61.7114,18.524,39.152,29.788,18.328,44.9053,32.838,43.497,47.854,6_164,38.4428
54.75,20.48,65.586,78.919,56.931,50.397,69.55,21.632,55.46,28.448,28.126,6_165,48.2071818181818
1.511,18.56374,0,21.03074,22.1976,20.5026,2.701,0,19.0305,0.875,0,6_166,9.67383454545454
45.64436,80.644,98.3501,80.196,88.66936,81.30136,40.21536,76.5041,83.64736,87.06036,83.52036,6_167,76.8866109090909
21.973,21.0442,30.8472,30.5542,25.693,25.272,17.33,9.888,25.272,17.3042,15.0942,6_168,21.8429090909091
14.363,13.544,6.931,14.195,12.851,9.913,24.689,25.947,10.71,6.752,7.173,6_169,13.3698181818182
29.2408,53.2685,32.67866,47.2718,61.6796,59.93197,42.58216,57.83966,59.2506,34.93666,37.58266,6_170,46.9330063636364
31.25036,57.11266,28.81646,53.34766,0,30.82936,31.25036,28.75036,0,31.08336,31.08336,6_171,29.4112672727273
26.07866,35.13666,38.60866,30.20866,0,51.87566,53.65266,34.384,0,39.71466,46.32366,6_172,32.3621163636364
27.887,56.5542,67.9972,59.211,44.681,60.243,73.244,67.508,39.607,64.8441,61.0452,6_173,56.6201545454545
27.4546,30.994,29.905,29.226,30.734,30.8,32.629,24.0256,31.155,27.5146,30.103,6_174,29.5037090909091
3.09,1.827,4.42,3.932,2.172,1.33,2.593,3.434,3.999,3.468,4.979,7_-8,3.204
0,1.536,0,0.584,0.584,1.847,0,1.957,0,0.842,1.005,7_-7,0.759545454545455
0,2.614,0,2.614,2.614,2.614,0,0.952,0,3.461,4.413,7_-6,1.75290909090909
0,1.827,0,1.827,1.827,1.827,0,0.875,0,1.827,1.827,7_-5,1.07609090909091
0,12.3131,0,12.3131,12.3131,10.0331,0,4.9618,0,4.9618,4.9618,7_-4,5.62343636363636
1.23,0,1.23,0,0,0,0,0,1.23,0,0,7_-3,0.335454545454545
0.842,2.701,0.421,2.28,3.4,3.4,0,0,0.421,0,0,7_-1,1.22409090909091
0,2.497,0,2.497,2.497,2.497,0,0,0,2.076,2.076,7_0,1.28545454545455
3.0216,2.0616,2.8716,1.0216,2.8716,2.0616,2.0616,3.0216,3.0216,2.89,2.89,7_1,2.52676363636364
9.03,5.563,10.896,8.044,5.563,5.563,9.896,8.116,9.03,4.665,2.525,7_2,7.17190909090909
7.12,0,1.07,9.811,0,0,4.151,8.19,7.12,3.51,3.51,7_3,4.04381818181818
19.772,0.555,18.977,15.942,12.464,12.732,23.07,11.642,18.977,21.311,20.734,7_4,16.016
3.42,2.99,2.28,2.28,3.42,3.42,2.28,2.28,3.42,6.02,6.02,7_5,3.43909090909091
24.82,16.943,18.699,0,24.54,5.72,14.804,21.246,24.362,2.448,2.448,7_6,14.1845454545455
23.329,15.4832,22.367,21.2752,23.602,30.225,8.3312,22.542,24.449,12.759,13.325,7_7,19.7897818181818
79.0037,69.3262,9.2499,54.6352,73.4163,68.4657,28.1312,48.4082,73.1617,62.1845,60.9355,7_8,56.9925545454545
8.466,8.466,8.422,5.314,2.854,5.314,5.705,8.422,8.466,2.854,2.854,7_9,6.10336363636364
0,0,0.809,0,0,0,0,0,0,0,0,7_10,0.0735454545454546
10.631,10.041,7.816,14.327,9.026,13.861,9.956,11.401,11.401,7.579,7.579,7_11,10.3289090909091
1.774,1.774,2.446,3.378,0,0,2.29,0.414,0.156,2.819,3.243,7_12,1.66309090909091
0.932,0.932,20.375,12.275,12.662,7.263,9.142,0.932,0.932,7.256,1.636,7_14,6.75790909090909
20.417,9.6933,22.114,22.525,19.787,21.37,8.733,14.3933,20.417,23.788,14.8143,7_15,18.0047181818182
31.5125,30.7572,27.85237,56.0286,37.5952,34.6552,25.9265,35.4968,28.0265,33.392,43.5598,7_16,34.9820609090909
3.565,7.459,0.842,3.422,3.986,6.196,6.3743,6.6523,3.986,3.986,7.6123,7_17,4.91644545454545
29.9907,16.539,30.9337,13.571,28.6407,30.9207,28.9017,7.103,30.7227,12.946,6.792,7_18,21.5510181818182
0,3.135,0,0,3.135,3.135,0,0,0,3.135,0,7_19,1.14
2.323,4.412,1.011,7.586,5.385,5.385,5.826,2.589,2.323,2.939,2.751,7_20,3.86636363636364
9.267,7.285,0,7.209,12.409,13.95,8.519,6.791,8.051,6.722,9.432,7_21,8.14863636363636
1.3633,1.283,3.8177,3.168,1.6506,1.9016,1.6506,5.034,4.2706,2.8216,2.771,7_22,2.70290909090909
28.139,23.076,23.112,15.557,29.889,31.67,27.355,25.767,28.8,27.455,31.113,7_23,26.5393636363636
11.999,2.309,11.999,11.3893,11.999,11.999,6.703,6.364,11.999,10.1393,8.494,7_24,9.58123636363636
9.011,10.563,24.638,18.409,23.634,23.364,18.415,16.636,19.043,17.833,18.325,7_25,18.1700909090909
5.8356,7.276,9.1276,5.5526,7.6166,7.3336,10.212,7.697,7.3336,7.6166,7.276,7_26,7.53429090909091
24.3231,15.8713,31.9807,26.6637,26.5877,24.7537,23.4184,34.7491,26.9067,28.2307,36.3681,7_27,27.2593818181818
